time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,-2.374366838658553,10.481439966245063,27.870621728694942,0.21825727523248428,6.167390017467664,0.0,-0.6419303384470236,6.034436919824141,5.676063582005691,-0.04950420215806682,-0.12922744679562684,0.0,473.4584859157753,470.65820328960353,473.54317566220294,470.6518679312776
4.439999999999993,-2.4101700231827627,10.847765299245724,28.216898527196065,0.21529967117342252,6.159241288903733,0.0,-0.5507181914850056,6.175571193597736,5.865348779743607,-0.048875235945761965,-0.1541312415995249,0.0,509.4773129003957,507.67827992713137,507.63087115629986,507.6748345839361
4.499999999999992,-2.44126639344936,11.220809147821235,28.567050769652937,0.21257606878281088,6.149777364369152,0.0,-0.4850382506136309,6.258841369156501,5.806723209594215,-0.03921011702411692,-0.16612122045023223,0.0,435.1433295442709,434.11381753343323,433.3598840715039,434.17048800653777
4.559999999999991,-2.4675228191972978,11.599912237102357,28.919030107387044,0.21022895409966047,6.1395538027656364,0.0,-0.3892079395301044,6.377283688806864,5.925122929385777,-0.03893617070872861,-0.18069074522653003,0.0,490.0332389056921,488.9236266795915,488.89335759436375,488.91316475799636
4.6199999999999894,-2.4882664419174394,11.985369789293895,29.27503067360708,0.2078491703002152,6.129210408475657,0.0,-0.30130507290985586,6.470826613089412,5.941377663994072,-0.04115759271981691,-0.15953751855599715,0.0,458.2885645929427,459.9393602833524,460.0852760219077,459.908580621888
4.679999999999988,-2.5035182428760816,12.376388278504754,29.632183756084405,0.2055160284163442,6.119340681468421,0.0,-0.2062197831290992,6.562633688505933,5.9634913714455475,-0.03469141312861826,-0.17691056248331224,0.0,463.006730814232,461.61254692185486,461.0358384502953,461.54588857697246
4.739999999999987,-2.512862021004838,12.77284819902688,29.990749877924454,0.20425189822375422,6.110331935781328,0.0,-0.10438776998833077,6.652282084551237,5.988405039938993,-0.0024751931359739705,-0.12189085860858587,0.0,460.9268963802056,465.2329910209901,462.0876434745337,464.6208604291868
4.799999999999986,-2.5163857624866024,13.17410546324506,30.348278949717987,0.20413341755408698,6.102933041084476,0.0,-0.012425525479865928,6.72280293876449,5.929388206945003,-0.0009919056443885845,-0.12632380297897763,0.0,436.69017986728596,436.3060351255022,436.9744744448891,437.098182779444
4.859999999999984,-2.514285444408543,13.579534468219842,30.70216068975032,0.20439527929273282,6.09553089460892,0.0,0.08309028624433892,6.791363226770542,5.866822009187344,0.013360798789215825,-0.11803747853917369,0.0,435.487278490716,436.16587439878873,434.0855225779654,435.28856444136926
4.919999999999983,-2.5064168711996078,13.988956703595367,31.051843427121867,0.20500564326060378,6.088554230824538,0.0,0.179813086117036,6.855976896126512,5.78947484771946,0.0028814183340304268,-0.11297499266593898,0.0,429.8633307006282,430.27963063567,430.3217248886623,429.43336140297885
4.979999999999982,-2.4915045875286417,14.403383588433682,31.402436622929358,0.20489010069448543,6.081769072332502,0.0,0.31782548490659424,6.957884426833543,5.896019644941745,-0.01388273008319994,-0.11330866578922037,0.0,488.82207296753273,488.78710312933714,488.1733818937011,486.92060989260796
5.0399999999999805,-2.4696052991571786,14.82245020481667,31.7525279542879,0.2043981042968639,6.0748373694978355,0.0,0.4127782745227162,7.010878473388882,5.774217260211105,0.0012559421310687881,-0.12038008608065069,0.0,416.1201124743666,415.4874540426106,415.7963462982346,417.1209974037506
